author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
ricorbmaeson,2025年04月28日 21:53,,17小時,"Hi, Good Morning! 🫠",False,False,22,1,1,0,233,571,https://www.threads.net/@ricorbmaeson/post/DI_h2jGx3Xa,2025年04月28日 21:53,🫠,1,en,2025-04-28 21:53:00,Monday,21,0,False,True,False,0.5,neutral,0.5,neutral,True,False,none,4
,2025年04月28日 14:26,射手座,1天,好 說說看你喜歡哪個😃,False,False,919,1,25,48,15000,99881,https://www.threads.net/@sagittariustw88/post/DI-ushyBEpi,2025年04月28日 14:26,😃,1,Ch,2025-04-28 14:26:00,Monday,14,1,False,False,True,0.890389574766159,positive,0.8807066720724106,positive,True,False,2nd,1
adamwontlose,2025年04月28日 20:37,,18小時,REAL ONES always bounce back 💯,False,False,1051,28,256,5,13000,27785,https://www.threads.net/@adamwontlose/post/DI_ZGZrOHyB,2025年04月28日 20:37,💯,1,en,2025-04-28 20:37:00,Monday,20,1,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
bawabhulindersingh,2025年04月29日 02:22,,13小時,@manjit_kaur5711hii 1,False,False,1,0,0,0,1233,86,https://www.threads.net/@bawabhulindersingh/post/DJAApvKyD4M,2025年04月29日 02:22,,0,unknown,2025-04-29 02:22:00,Tuesday,2,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
hooperrrrrrrrrrrrrrrr,2025年04月29日 14:52,,45分鐘,看著脆上這麼多女生在徵男友或是放閃文 一方面覺得好想去認識看看但又想他有這麼多選擇,False,False,1,0,0,0,155,1,https://www.threads.net/@hooperrrrrrrrrrrrrrrr/post/DJBWeOAznfG,2025年04月29日 14:52,,0,Ch,2025-04-29 14:52:00,Tuesday,14,0,False,False,True,0.930638134479523,positive,0.9399817585945129,positive,True,False,3rd,2
yxuz._7,2025年04月28日 17:29,,22小時,現在的男朋友會記錄女友的都很少見了,False,False,3664,34,692,413,60000,121,https://www.threads.net/@yxuz._7/post/DI_DkFZpzZ5,2025年04月28日 17:29,,0,Ch,2025-04-28 17:29:00,Monday,17,1,False,False,True,0.883461773395538,positive,0.9022389352321625,positive,True,False,none,4
boysbe_bad,2025年04月29日 13:23,NBA,2小時,最後幾秒鍾 緊張到想上廁所了 最後的關鍵籃板實在太重要 吉巴真的是為大場面而生的男人 太穩了 專打高端局 勇士大晴天 桃園大晴天 買午飯去 46,False,False,46,0,0,0,2923,2,https://www.threads.net/@boysbe_bad/post/DJBMNg_S_rU,2025年04月29日 13:23,,0,Ch,2025-04-29 13:23:00,Tuesday,13,0,False,False,True,0.966207712888718,positive,0.897315263748169,positive,True,False,none,4
emily_lilly231,2025年04月29日 15:02,,36分鐘,"👤 Lily mentioned you a minute ago 💌 It doesn't hurt to say hello. Hey, how are you? ☺️",False,False,8,4,0,0,289,538,https://www.threads.net/@emily_lilly231/post/DJBXktcoUUX,2025年04月29日 15:02,👤💌☺,3,en,2025-04-29 15:02:00,Tuesday,15,0,True,False,False,0.5,neutral,0.5,neutral,True,False,2nd,1
_9yicj,2025年04月28日 22:03,_9yicj,17小時,我要在沒有人認識的帳號 開始發了,False,False,64,7,0,0,2465,7,https://www.threads.net/@_9yicj/post/DI_i_-QT0CY,2025年04月28日 22:03,,0,Ch,2025-04-28 22:03:00,Monday,22,0,False,False,True,0.0655736029148102,negative,0.05748733878135681,negative,True,False,1st,0
weigavuqb,2025年04月29日 12:57,,2小時,先祝自己生日快樂 成年了該成熟點了,False,False,2,5,0,1,251,2,https://www.threads.net/@weigavuqb/post/DJBJUDcTff9,2025年04月29日 12:57,,0,Ch,2025-04-29 12:57:00,Tuesday,12,0,False,False,False,0.978683084249497,positive,0.9611995816230774,positive,False,False,none,4
johnny_2xl,2025年04月29日 13:59,johnny_2xl,1小時,帥慘 有這樣的爸爸妳幾點回家😍,False,False,0,0,0,0,1,11,https://www.threads.net/@johnny_2xl/post/DJBQVhghNGw,2025年04月29日 13:59,😍,1,Ch,2025-04-29 13:59:00,Tuesday,13,0,False,False,False,0.90864172399044,positive,0.846884114742279,positive,False,False,none,4
takowasa9619,2025年04月29日 14:36,,1小時,ママ友募集かけてみようかな…？ ママ友欲しい気持ちはある…💦スッピンOKとか憧れます笑,False,False,1,0,0,0,136,0,https://www.threads.net/@takowasa9619/post/DJBUj1UxXWH,2025年04月29日 14:36,💦,1,ja,2025-04-29 14:36:00,Tuesday,14,0,True,False,False,0.5,neutral,0.5,neutral,False,False,none,4
mbojsan,2025年04月29日 13:28,,2小時,有的男的真的很可笑，總以為在網路上給女生評論私信一些零成本ㄉ安慰關心跟廉價空洞ㄉ稱讚就可以擄獲芳心操到🅱️了😂,False,False,0,0,0,0,258,22,https://www.threads.net/@mbojsan/post/DJBM2K4PJrb,2025年04月29日 13:28,🅱😂,2,Ch,2025-04-29 13:28:00,Tuesday,13,0,False,False,True,0.321251004338265,negative,0.3663128250837326,neutral,True,True,none,4
deuce122,2025年04月29日 13:45,,1小時,Warriors for the W!! What a game…,False,False,0,0,0,0,4693,2,https://www.threads.net/@deuce122/post/DJBO0X0xWuN,2025年04月29日 13:45,,0,en,2025-04-29 13:45:00,Tuesday,13,0,False,True,False,0.5,neutral,0.5,neutral,False,True,none,4
zq.10_14,2025年04月29日 15:01,zq.10_14,38分鐘,就很不懂那些說女生身材 臉蛋怎樣怎樣的男生，靠自己長得跟像什麼一樣說不定鬼看到了也會被嚇到 到底誰給你的自信好意思說女生 搞笑 不然就是女生把自己打扮的漂漂亮亮的就說她一定是被很多人用過了，這思想是否太過骯髒，有的還說胸部比較小的女生 哇靠哥們要不你看看自己，就是太自卑嘛 難怪會說別人胸部小，女生沒嫌棄你就不錯了 可憐,False,False,1,0,0,0,0,13,https://www.threads.net/@zq.10_14/post/DJBXb2sT48X,2025年04月29日 15:01,,0,Ch,2025-04-29 15:01:00,Tuesday,15,0,False,False,True,0.23157799243927,negative,0.2105255126953125,negative,True,False,mixed,3
xuan_yu6,2025年04月29日 13:44,xuan_yu6,1小時,今天沒有看到他.....இ௰இ除了哭還是哭 1,False,False,1,0,0,0,306,0,https://www.threads.net/@xuan_yu6/post/DJBOmrSvaUL,2025年04月29日 13:44,,0,Ch,2025-04-29 13:44:00,Tuesday,13,0,False,False,True,0.126004308462143,negative,0.12742045521736145,negative,True,False,3rd,2
oloriswank,2025年04月28日 19:06,,20小時,Repeat after me: The grass is greener wherever I am. I bring value to every space I am in.,False,False,20000,106,3039,267,210000,61884,https://www.threads.net/@oloriswank/post/DI_Opc1RBf7,2025年04月28日 19:06,,0,en,2025-04-28 19:06:00,Monday,19,1,False,False,False,0.5,neutral,0.5,neutral,False,False,1st,0
africancreature,2025年04月28日 23:00,,16小時,"When God tells you to do something you do it, even if it doesn’t make sense",False,False,3952,79,416,19,34000,16172,https://www.threads.net/@africancreature/post/DI_pe_4pASc,2025年04月28日 23:00,,0,en,2025-04-28 23:00:00,Monday,23,1,False,False,False,0.5,neutral,0.5,neutral,True,False,2nd,1
pookleecallkie_,2025年04月29日 14:49,,51分鐘,"Beach,music,sunset and a glass of champagne 🥂 perfecto ! 一身全白西班牙度假look配tomato highball&雪葩 🍅loewenew store at time square ❣️ #loewe #loewepaulas Hair:@yonda.hair@haffmanchengMake up :@deepmakeupThank you@felixchan5 Hong Kong Times Square",False,False,0,0,0,0,127,2468,https://www.threads.net/@pookleecallkie_/post/DJBWCqmSui1,2025年04月29日 14:49,🥂🍅❣,3,en,2025-04-29 14:49:00,Tuesday,14,0,False,True,False,0.5,neutral,0.5,neutral,True,False,none,4
mrichard786,2025年04月29日 15:17,,24分鐘,Pete Hegseth should be fired.,False,False,2,0,0,0,50,6969,https://www.threads.net/@mrichard786/post/DJBZQZzgrqH,2025年04月29日 15:17,,0,en,2025-04-29 15:17:00,Tuesday,15,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
realtalkkim,2025年04月29日 04:04,,11小時,STORMS ARE NOT YOUR END THEY ARE YOUR ANNOUNCEMENT.,False,False,1082,29,74,7,20000,312911,https://www.threads.net/@realtalkkim/post/DJAMR-nxDeC,2025年04月29日 04:04,,0,en,2025-04-29 04:04:00,Tuesday,4,1,False,False,False,0.5,neutral,0.5,neutral,True,False,3rd,2
karencivil,2025年04月29日 12:55,,2小時,GOD will allow you to live on whatever level you settle for…,False,False,265,0,30,8,5307,137336,https://www.threads.net/@karencivil/post/DJBJCBMRpDx,2025年04月29日 12:55,,0,en,2025-04-29 12:55:00,Tuesday,12,0,False,False,False,0.5,neutral,0.5,neutral,True,False,2nd,1
aprilkae,2025年04月28日 23:09,,16小時,The worst creative trap is hiding your weirdness to fit in. Don’t. That weirdness is your magic.,False,False,10000,161,1733,181,130000,190236,https://www.threads.net/@aprilkae/post/DI_qkGZNAVs,2025年04月28日 23:09,,0,en,2025-04-28 23:09:00,Monday,23,1,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
pieces.of.her_,2025年04月29日 15:23,pieces.of.her_,20分鐘,"Entahlah ,dari semalam baca pasal CE sampai buat aku sakit dada sakit kepala. Macam mana CE hadap semua ni 😢",False,False,0,0,0,0,19,0,https://www.threads.net/@pieces.of.her_/post/DJBZ7PvS66G,2025年04月29日 15:23,😢,1,id,2025-04-29 15:23:00,Tuesday,15,0,False,False,False,0.41,neutral,0.41,neutral,False,False,none,4
fc.frl,2025年04月29日 13:38,freeCanada,2小時,Moving to Asia lol goodbye Canada,False,False,4,1,0,0,7567,16,https://www.threads.net/@fc.frl/post/DJBN6LGu3-W,2025年04月29日 13:38,,0,en,2025-04-29 13:38:00,Tuesday,13,0,False,False,False,0.5,neutral,0.5,neutral,False,True,none,4
mytherapisttoldmee,2025年04月29日 06:18,,9小時,NORMALIZE NOT WANTING TO BE AROUND CERTAIN PEOPLE ANYMORE BECAUSE OF THE WAY THEY MAKE YOU FEEL.,False,False,11000,57,2035,186,160000,58108,https://www.threads.net/@mytherapisttoldmee/post/DJAbmTPvbSt,2025年04月29日 06:18,,0,en,2025-04-29 06:18:00,Tuesday,6,1,False,False,False,0.5,neutral,0.5,neutral,True,False,mixed,3
doooogi111,2025年04月29日 11:19,鍾明軒,4小時,我認為阿滴可以不必道歉， 應該是那位指著鍾明軒鼻子大聲咆哮， 叫他滾出去的新聞台主持人該好好道歉， 他雖然沒啥知名度感覺被忽略， 但他是在一個有影響力而且被監督的新聞台上面亂罵人，這個才是大家應該要唾棄的對象。,False,False,8,1,0,0,3765,0,https://www.threads.net/@doooogi111/post/DJA-AbwpDXE,2025年04月29日 11:19,,0,Ch,2025-04-29 11:19:00,Tuesday,11,0,False,False,True,0.861900120973587,positive,0.8757882118225098,positive,True,True,mixed,3
larrisangeles,2025年04月29日 13:51,,1小時,Beyoncé’s visuals are next level 😭😭😭 I’m so excited,False,False,2,0,0,0,4452,201,https://www.threads.net/@larrisangeles/post/DJBPby_Rpp6,2025年04月29日 13:51,😭😭😭,3,en,2025-04-29 13:51:00,Tuesday,13,0,False,False,False,0.47,neutral,0.47,neutral,False,False,none,4
jademariemoon,2025年04月29日 14:12,,1小時,I really hope Canada gets its shit together now....,False,False,5,1,0,1,10000,23999,https://www.threads.net/@jademariemoon/post/DJBR6P7RBeU,2025年04月29日 14:12,,0,en,2025-04-29 14:12:00,Tuesday,14,1,False,False,False,0.5,neutral,0.5,neutral,True,False,none,4
komochikonbuuu,2025年04月29日 15:25,,18分鐘,小さな親切大きなお世話に この先何年ストレス感じて生きていくんやろ…,False,False,0,0,0,0,45,0,https://www.threads.net/@komochikonbuuu/post/DJBaQeUT_-F,2025年04月29日 15:25,,0,Ch,2025-04-29 15:25:00,Tuesday,15,0,False,False,False,0.845697402954102,positive,0.8594048023223877,positive,False,False,none,4
jmskroll,2025年04月29日 13:57,CanadaThreads,1小時,Canada does a better job at learning from America's mistakes than America does.,False,False,135,5,1,1,6295,643,https://www.threads.net/@jmskroll/post/DJBQIGZz5zM,2025年04月29日 13:57,,0,en,2025-04-29 13:57:00,Tuesday,13,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
incredibleopinions,2025年04月29日 14:16,CanadianThreads,1小時,"Good job, Canada, for proving that RED up north isn’t the same circus as RED down south.",False,False,96,0,3,0,10000,1878,https://www.threads.net/@incredibleopinions/post/DJBSVXRuk2V,2025年04月29日 14:16,,0,en,2025-04-29 14:16:00,Tuesday,14,1,False,False,False,0.5,neutral,0.5,neutral,True,False,none,4
realtalkkim,2025年04月28日 21:44,,18小時,Don't be surprised when you go from depending on a paycheck to making the FORBES list. God’s favor is on your life!,False,False,20000,380,1158,183,230000,312912,https://www.threads.net/@realtalkkim/post/DI_gusMxqxP,2025年04月28日 21:44,,0,en,2025-04-28 21:44:00,Monday,21,1,False,True,False,0.5,neutral,0.5,neutral,True,False,2nd,1
xinyytt__.10,2025年04月29日 13:25,,2小時,每天早上都騎元智那邊 第一次遇到這個 感覺在內壢繞到快迷路了 要不是期中考 我就轉回家睡覺了,False,False,57,3,0,5,7003,78,https://www.threads.net/@xinyytt__.10/post/DJBMfsGSXzz,2025年04月29日 13:25,,0,Ch,2025-04-29 13:25:00,Tuesday,13,0,False,False,True,0.777729034423828,positive,0.20741006731987,negative,True,False,1st,0
facebook,2025年04月28日 23:54,,15小時,🔥 Stagecoach was a movie! Have you uploaded your post-festival photo album and tagged your friends yet? 👀,False,False,222,14,11,14,120000,1166156,https://www.threads.net/@facebook/post/DI_vtTfuVvU,2025年04月28日 23:54,🔥👀,2,en,2025-04-28 23:54:00,Monday,23,1,True,True,False,0.54,neutral,0.5599999999999999,neutral,True,True,2nd,1
hooperrrrrrrrrrrrrrrr,2025年04月29日 15:13,,32分鐘,為什麼跟我分手後 我沒有感覺到妳很難過,False,False,5,1,0,1,230,1,https://www.threads.net/@hooperrrrrrrrrrrrrrrr/post/DJBY189zVci,2025年04月29日 15:13,,0,Ch,2025-04-29 15:13:00,Tuesday,15,0,False,False,True,0.0996749997138977,negative,0.06334218382835388,negative,True,False,1st,0
hooperrrrrrrrrrrrrrrr,2025年04月29日 14:58,,47分鐘,我恨19歲,False,False,2,0,0,0,204,1,https://www.threads.net/@hooperrrrrrrrrrrrrrrr/post/DJBXE57zswT,2025年04月29日 14:58,,0,Ch,2025-04-29 14:58:00,Tuesday,14,0,False,False,True,0.204609304666519,negative,0.16642993688583374,negative,True,False,1st,0
klaydruwie,2025年04月29日 13:32,,2小時,warriors in 5 ni bai,False,False,2,0,0,0,1873,26,https://www.threads.net/@klaydruwie/post/DJBNQF1SO_D,2025年04月29日 13:32,,0,sn,2025-04-29 13:32:00,Tuesday,13,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
fangspaceya,2025年04月29日 07:23,,8小時,大家都是基基基基基層，沒有誰比誰高貴好嗎？好嗎？🙂,False,False,0,0,0,0,1696,15,https://www.threads.net/@fangspaceya/post/DJAjEQYyYTg,2025年04月29日 07:23,🙂,1,Ch,2025-04-29 07:23:00,Tuesday,7,0,True,False,True,0.646791223486265,neutral,0.6543813669681549,neutral,True,False,none,4
sp86.k,2025年04月29日 14:37,,1小時,妳犯錯我都原諒妳 為什麼我犯錯妳不能原諒我,False,False,4,0,0,0,113,1,https://www.threads.net/@sp86.k/post/DJBUsiZJgpV,2025年04月29日 14:37,,0,Ch,2025-04-29 14:37:00,Tuesday,14,0,False,False,True,0.0993227064609528,negative,0.09878647327423096,negative,True,False,1st,0
hooperrrrrrrrrrrrrrrr,2025年04月29日 14:53,,53分鐘,誰他媽在乎光是怎麼折射的,False,False,1,0,1,0,177,1,https://www.threads.net/@hooperrrrrrrrrrrrrrrr/post/DJBWmBjT5xR,2025年04月29日 14:53,,0,Ch,2025-04-29 14:53:00,Tuesday,14,0,False,False,True,0.129079282283783,negative,0.11339178681373596,negative,True,False,3rd,2
painkillerholic,2025年04月29日 13:52,,1小時,當你在責怪自己有拖延症的時候，你還是在拖。,False,False,2,0,0,0,521,10,https://www.threads.net/@painkillerholic/post/DJBPmCpz9t2,2025年04月29日 13:52,,0,Ch,2025-04-29 13:52:00,Tuesday,13,0,False,False,True,0.927035093307495,positive,0.9596043825149536,positive,True,True,2nd,1
jiang._.0919,2025年04月28日 23:24,jiang._.0919,16小時,如果以後交了一個和我同姓的女朋友 這樣算不算同姓戀,False,False,11,2,1,1,1708,1,https://www.threads.net/@jiang._.0919/post/DI_sNuPTVb6,2025年04月28日 23:24,,0,Ch,2025-04-28 23:24:00,Monday,23,0,False,False,True,0.845722943544388,positive,0.8191998302936554,positive,True,False,1st,0
smith_jhon28740,2025年04月29日 02:46,commented on your photo just now,13小時,Love your eyes 😍,False,False,97,21,0,0,1840,8331,https://www.threads.net/@smith_jhon28740/post/DJADYOOo3iS,2025年04月29日 02:46,😍,1,en,2025-04-29 02:46:00,Tuesday,2,0,False,False,False,0.62,neutral,0.62,neutral,True,False,none,4
taro.928,2025年04月28日 20:23,taro.928,19小時,價值觀的偏差好像讓我們越走越遠,False,False,3,0,0,0,219,0,https://www.threads.net/@taro.928/post/DI_Xi0phNHX,2025年04月28日 20:23,,0,Ch,2025-04-28 20:23:00,Monday,20,0,False,False,True,0.943748563528061,positive,0.8895166218280792,positive,True,False,1st,0
hall.ie453,2025年04月29日 15:26,commented on your profile picture,22分鐘,I fucking missssssss youuuuuuu.😣,False,False,8,1,0,0,176,1564,https://www.threads.net/@hall.ie453/post/DJBaUzFI6Fe,2025年04月29日 15:26,😣,1,en,2025-04-29 15:26:00,Tuesday,15,0,False,False,False,0.41,neutral,0.41,neutral,False,False,none,4
lovalai,2025年04月29日 00:22,教師日常,15小時,水杯絕對不讓學生拿，也不要請學生代勞裝水。連堂的下課，水杯不要放教室，要一併帶走，不要離開視線。這是教師安全守則第一條。,False,False,5354,138,78,212,170000,80,https://www.threads.net/@lovalai/post/DI_y1o2BoVx,2025年04月29日 00:22,,0,Ch,2025-04-29 00:22:00,Tuesday,0,1,False,False,False,0.674289564291636,positive,0.965199738740921,positive,False,True,none,4
shams,2025年04月29日 02:04,,13小時,"Just in: Milwaukee Bucks star Damian Lillard has been diagnosed with a torn left Achilles tendon, sources tell ESPN. MRI today revealed the severity. A devastating end to his season.",False,False,1787,58,98,177,150000,401886,https://www.threads.net/@shams/post/DI_-k4nRc4g,2025年04月29日 02:04,,0,en,2025-04-29 02:04:00,Tuesday,2,1,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
jiny_u3,2025年04月28日 17:33,,22小時,可以賜給一個女生來聊聊天嗎？拜託啦,False,False,17,3,0,0,527,0,https://www.threads.net/@jiny_u3/post/DI_EFt1vwLM,2025年04月28日 17:33,,0,Ch,2025-04-28 17:33:00,Monday,17,0,True,False,False,0.441408082842827,neutral,0.8094776272773743,positive,False,False,none,4
emili_amarlin,2025年04月29日 15:23,This message is for you,26分鐘,You are amazing person 💗💗💗,False,False,12,1,0,0,206,1082,https://www.threads.net/@emili_amarlin/post/DJBZ_DCNjn1,2025年04月29日 15:23,💗💗💗,3,en,2025-04-29 15:23:00,Tuesday,15,0,False,False,False,0.62,neutral,0.62,neutral,True,False,none,4
biffaboffa,2025年04月29日 13:57,,1小時,Bravo Canada. Bravo! 15,False,False,15,0,0,0,8185,370,https://www.threads.net/@biffaboffa/post/DJBQF9GtVps,2025年04月29日 13:57,,0,es,2025-04-29 13:57:00,Tuesday,13,0,False,True,False,0.5,neutral,0.5,neutral,False,False,none,4
kairos6967,2025年04月29日 15:33,,16分鐘,"Exam season: Brain: “Let’s revise.” Me: cleans room, makes a schedule, cries, eats chips, scrolls Instagram for 3 hours.",False,False,0,0,0,0,69,402,https://www.threads.net/@kairos6967/post/DJBbJ39yL1x,2025年04月29日 15:33,,0,en,2025-04-29 15:33:00,Tuesday,15,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
wild_rose_baby_,2025年04月29日 15:25,,25分鐘,I hate that I present as an independent woman who doesn't need any help. It's a facade. Help me.!,False,False,2,0,0,0,119,643,https://www.threads.net/@wild_rose_baby_/post/DJBaLjiMyAt,2025年04月29日 15:25,,0,en,2025-04-29 15:25:00,Tuesday,15,0,False,True,False,0.5,neutral,0.5,neutral,True,False,1st,0
tvvlogss,2025年04月29日 08:32,,7小時,Anyone else nail biting over the Canadian election,False,False,41,7,0,1,4214,2596,https://www.threads.net/@tvvlogss/post/DJAq-L5uoGf,2025年04月29日 08:32,,0,en,2025-04-29 08:32:00,Tuesday,8,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
shilpipanday.24,2025年04月29日 15:31,,19分鐘,"Don't take your decisions according to society. The day when someone ends life, people say they should have fough back. The day anyone discovers their close one is suffering, they part ways. Fight your battle on your own.",False,False,2,1,0,0,53,1365,https://www.threads.net/@shilpipanday.24/post/DJBa2eazVZH,2025年04月29日 15:31,,0,en,2025-04-29 15:31:00,Tuesday,15,0,False,False,False,0.5,neutral,0.5,neutral,True,False,3rd,2
oglam_style,2025年04月29日 13:51,,1小時,"Canadians voted decency, humility, honesty and bravery! Congratulations PM Mark Carney.",False,False,5,0,0,0,2216,6549,https://www.threads.net/@oglam_style/post/DJBPfbORtTo,2025年04月29日 13:51,,0,en,2025-04-29 13:51:00,Tuesday,13,0,False,True,False,0.5,neutral,0.5,neutral,False,False,none,4
justus.west,2025年04月29日 00:06,,15小時,The ones who truly trust me will win big.,False,False,172,16,26,2,3687,23216,https://www.threads.net/@justus.west/post/DI_xC0VT8o3,2025年04月29日 00:06,,0,en,2025-04-29 00:06:00,Tuesday,0,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
kathie8025,2025年04月28日 21:22,,18小時,I just cancelled my Paramount+ subscription,False,False,7,0,0,0,3021,123,https://www.threads.net/@kathie8025/post/DI_eT_BR7v0,2025年04月28日 21:22,,0,en,2025-04-28 21:22:00,Monday,21,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
j3r0m3297,2025年04月29日 13:15,NBA Playoffs,2小時,Warriors win 💪 1 to go 😱,False,False,7,0,0,0,10000,11,https://www.threads.net/@j3r0m3297/post/DJBLR9gzWt6,2025年04月29日 13:15,💪😱,2,tl,2025-04-29 13:15:00,Tuesday,13,1,False,False,False,0.485,neutral,0.485,neutral,False,False,none,4
dianaurban,2025年04月29日 10:55,,4小時,"Oh thank god, Canada. WHEW ❤️",False,False,949,7,5,1,23000,12412,https://www.threads.net/@dianaurban/post/DJA7Ue2gMEF,2025年04月29日 10:55,❤,1,so,2025-04-29 10:55:00,Tuesday,10,1,False,False,False,0.62,neutral,0.62,neutral,False,False,none,4
sarahwatson42,2025年04月29日 12:34,,3小時,"Dear Canada, I’m sorry for all the times we made fun of you for saying aboot. I will even pronounce it soory if you agree to invade and annex us.",False,False,169,8,1,5,9766,8650,https://www.threads.net/@sarahwatson42/post/DJBGpg5ROAq,2025年04月29日 12:34,,0,en,2025-04-29 12:34:00,Tuesday,12,0,False,False,False,0.5,neutral,0.5,neutral,True,False,mixed,3
harry202504,2025年04月28日 18:33,commented on your photo just now,21小時,Your sense of fashion is great 😸👍,False,False,33,3,0,0,622,1528,https://www.threads.net/@harry202504/post/DI_K4AjMUV4,2025年04月28日 18:33,😸👍,2,en,2025-04-28 18:33:00,Monday,18,0,False,False,False,0.62,neutral,0.62,neutral,True,False,none,4
jadenbgray,2025年04月29日 12:23,,3小時,“National Anthem” into “Freedom”… ICONIC! INCREDIBLE!,False,False,67,1,1,0,2021,31277,https://www.threads.net/@jadenbgray/post/DJBFZEuxIAp,2025年04月29日 12:23,,0,en,2025-04-29 12:23:00,Tuesday,12,0,False,True,False,0.5,neutral,0.5,neutral,False,False,none,4
andrew_winedude,2025年04月29日 12:56,,2小時,Warriors baby 3-1 🏀🏀🏀 2,False,False,2,0,0,0,7789,94,https://www.threads.net/@andrew_winedude/post/DJBJMmOgQK8,2025年04月29日 12:56,🏀🏀🏀,3,en,2025-04-29 12:56:00,Tuesday,12,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
bibibourelly,2025年04月28日 18:01,,21小時,JUST KIDDING,False,False,6,0,0,0,2909,22215,https://www.threads.net/@bibibourelly/post/DI_HQNtxi1N,2025年04月28日 18:01,,0,en,2025-04-28 18:01:00,Monday,18,0,False,False,False,0.5,neutral,0.5,neutral,False,True,none,4
sugarpusher,2025年04月29日 11:30,,4小時,"Proud of u, Canada.",False,False,349,3,4,3,8773,73523,https://www.threads.net/@sugarpusher/post/DJA_R70svXP,2025年04月29日 11:30,,0,en,2025-04-29 11:30:00,Tuesday,11,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
getuptoparr,2025年04月28日 19:02,,20小時,New Monday. New momentum!,False,False,160,3,18,5,4029,75328,https://www.threads.net/@getuptoparr/post/DI_ORmPRSrA,2025年04月28日 19:02,,0,en,2025-04-28 19:02:00,Monday,19,0,False,True,False,0.5,neutral,0.5,neutral,False,False,none,4
kailashparmarwrites,2025年04月29日 01:33,,14小時,Threads are fun. Ask random questions. Get engagement,False,False,9,10,0,1,977,167,https://www.threads.net/@kailashparmarwrites/post/DI_7BvczcpU,2025年04月29日 01:33,,0,en,2025-04-29 01:33:00,Tuesday,1,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
mycelium_greg,2025年04月28日 21:16,,18小時,@mugtoodewso let's get together,False,False,6,0,0,0,418,18,https://www.threads.net/@mycelium_greg/post/DI_dimdOwYy,2025年04月28日 21:16,,0,en,2025-04-28 21:16:00,Monday,21,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
kairos6967,2025年04月29日 15:36,,18分鐘,Me: “I need to fix my life.” Also me: Adds 23 things to cart I can’t afford.,False,False,4,0,0,0,82,402,https://www.threads.net/@kairos6967/post/DJBbe23yuKO,2025年04月29日 15:36,,0,en,2025-04-29 15:36:00,Tuesday,15,0,False,False,False,0.5,neutral,0.5,neutral,False,False,1st,0
kahny1963,2025年04月29日 00:11,,15小時,I'm back,False,False,95,19,14,0,1957,415,https://www.threads.net/@kahny1963/post/DI_xqjOJeyC,2025年04月29日 00:11,,0,sv,2025-04-29 00:11:00,Tuesday,0,0,False,False,False,0.5,neutral,0.5,neutral,False,False,none,4
hiking_dork,2025年04月29日 02:30,,13小時,Thinking about you Canada on this very important day. 🇨🇦 Thank you for being a great neighbor! Your friend from California :),False,False,8,1,0,0,230,19,https://www.threads.net/@hiking_dork/post/DJABdbUTwN2,2025年04月29日 02:30,,0,en,2025-04-29 02:30:00,Tuesday,2,0,False,True,False,0.5,neutral,0.5,neutral,True,False,2nd,1
juy_12_06,2025年04月29日 13:30,,2小時,勇士3:1 兩天後期待4:1🔥🔥🔥,False,False,0,0,0,0,2295,228,https://www.threads.net/@juy_12_06/post/DJBNErEzhJ8,2025年04月29日 13:30,🔥🔥🔥,3,Ch,2025-04-29 13:30:00,Tuesday,13,0,False,False,False,0.930659626126289,positive,0.9095441561937332,positive,False,False,none,4
kairos6967,2025年04月29日 15:36,,19分鐘,Mom: “Why are you always on your phone?” Me: “Because the books never reply back.”,False,False,9,0,0,0,128,402,https://www.threads.net/@kairos6967/post/DJBbc92yhzS,2025年04月29日 15:36,,0,en,2025-04-29 15:36:00,Tuesday,15,0,True,False,False,0.5,neutral,0.5,neutral,True,False,2nd,1
