author,post_time,topic,time_info,content,has_photo,has_video,like_count,reply_count,repost_count,share_count,view_count,followers_count,post_url,scrape_time,emojis,emoji_count,lang,scrape_time_origin,post_weekday,post_hour,viral,has_question,has_exclaim,is_subjective,sent_score_avg,sent_label_avg,sentiment_score,sentiment_label,is_subjective_post,is_satire_humor_simple,person_view,person_view_encoded
huntersmom17,2025年04月27日 18:54,,1小時,Honestly not even fazed by nothing these days….people come and go. Doesn’t matter to me anymore 🤷‍♀️😂,False,False,0,1,0,0,213,31,https://www.threads.net/@huntersmom17/post/DI8ojP0tqeI,2025年04月27日 18:54,🤷♀😂,3,Ch,2025-04-27 18:54:00,Sunday,18,0,False,False,False,0.51,neutral,0.7815,negative,False,True,none,4
gxlwhj_,2025年04月27日 13:09,,7小時,染頭髮 打耳洞 跟成績不好的玩在一起 不會影響我的成績.,False,False,0,0,0,0,384,0,https://www.threads.net/@gxlwhj_/post/DI8BA4NPQys,2025年04月27日 13:09,,0,Ch,2025-04-27 13:09:00,Sunday,13,0,False,False,True,0.994408369064331,positive,0.9919,positive,True,False,1st,0
mixjiwoo,2025年04月28日 13:13,,5小時,想買恩密代言的GUESS結果發現錢包空空 幹喔我要打工賺錢去了,False,False,4,0,0,0,496,41,https://www.threads.net/@mixjiwoo/post/DI-mXTCT9c_,2025年04月28日 13:13,,0,Ch,2025-04-28 13:13:00,Monday,13,0,False,False,True,0.0972873270511627,negative,0.9345,positive,True,False,1st,0
panwhobaseball,2025年04月27日 17:48,,4小時,李宗賢先發一棒 一壘安打、二壘安打 周佳樂先發右外野美技接殺 今天光哥有料，沒有光害🥲,False,False,4,0,0,0,586,216,https://www.threads.net/@panwhobaseball/post/DI8g90LPw7P,2025年04月27日 17:48,🥲,1,Ch,2025-04-27 17:48:00,Sunday,17,0,False,False,True,0.738329529166222,positive,0.8534,positive,True,False,none,4
joyce20130712,2025年04月27日 16:30,,4小時,最可怕的瞬間 當你在吃軟的東西時 突然咬到硬的東西。,False,False,30,1,2,1,709,62,https://www.threads.net/@joyce20130712/post/DI8YGEXTaNG,2025年04月27日 16:30,,0,Ch,2025-04-27 16:30:00,Sunday,16,0,False,False,True,0.218226492404938,negative,0.7756,negative,True,True,2nd,1
dande_lion54,2025年04月28日 21:45,SEVENTEEN,1小時,#收 #SVT正規五輯 GV專（含應募特典及wvs特典） 希望滿 4 set特典可以成套🙌🏻 預計收 8 set👌🏻幫朋友一起收🙏🏻,False,False,0,0,0,0,577,0,https://www.threads.net/@dande_lion54/post/DI_g7k8B1sD,2025年04月28日 21:45,🙌🏻👌🏻🙏🏻,6,Ch,2025-04-28 21:45:00,Monday,21,0,False,False,True,0.826229159235954,positive,0.9261,positive,True,False,none,4
_9unwe,2025年04月27日 00:49,_9unwe,20小時,如果復合了 我說什麼都不會在放手了,False,False,360,0,75,20,3248,11,https://www.threads.net/@_9unwe/post/DI6sYraT3Ok,2025年04月27日 00:49,,0,Ch,2025-04-27 00:49:00,Sunday,0,0,False,False,True,0.776463747024536,positive,0.8224,positive,True,False,1st,0
mmm_uaaa,2025年04月28日 15:41,,7小時,欸不是，票超級難搶的啊！！ 不到一分鐘VIP兩區就沒有了？,False,False,1,1,0,0,603,0,https://www.threads.net/@mmm_uaaa/post/DI-3MBqTzbt,2025年04月28日 15:41,,0,Ch,2025-04-28 15:41:00,Monday,15,0,True,True,True,0.444171920418739,neutral,0.8877,positive,True,True,none,4
ysn_dia,2025年04月27日 03:19,,16小時,那些說“按讚完 隔天你喜歡的人就會向你表白” 很騙。 但我還是按讚了,False,False,515,3,41,16,6242,1,https://www.threads.net/@ysn_dia/post/DI69gFDTobd,2025年04月27日 03:19,,0,Ch,2025-04-27 03:19:00,Sunday,3,0,False,False,True,0.53557276725769,neutral,0.9499,positive,True,True,mixed,3
aprilkae,2025年04月28日 23:09,,16小時,The worst creative trap is hiding your weirdness to fit in. Don’t. That weirdness is your magic.,False,False,10000,161,1733,181,130000,190236,https://www.threads.net/@aprilkae/post/DI_qkGZNAVs,2025年04月28日 23:09,,0,Ch,2025-04-28 23:09:00,Monday,23,1,False,False,False,0.5,neutral,0.798,negative,False,False,none,4
carlyjj9,2025年04月27日 15:30,马来西亚🇲🇾新加坡🇸🇬,6小時,大马的国中校服真滴好好看！ 穿上校服仿佛穿越回初高中读书的时候📖！ 马来西亚 #学生妹,False,False,4,0,0,0,89,466,https://www.threads.net/@carlyjj9/post/DI8RKmKz_a9,2025年04月27日 15:30,📖,1,Ch,2025-04-27 15:30:00,Sunday,15,0,False,True,True,0.90439048409462,positive,0.9754,positive,True,True,none,4
na.__.hoo,2025年04月28日 22:03,,1小時,停電、大丈夫かしら,False,False,0,0,0,0,554,9,https://www.threads.net/@na.__.hoo/post/DI_i-MvyXgX,2025年04月28日 22:03,,0,Ch,2025-04-28 22:03:00,Monday,22,0,False,False,False,0.759823799133301,positive,0.7696,negative,False,False,none,4
kirrri_79,2025年04月28日 01:50,,21小時,不會尊重人的人能不能別追星😅,False,False,3,1,0,0,541,16,https://www.threads.net/@kirrri_79/post/DI9YL74y49k,2025年04月28日 01:50,😅,1,Ch,2025-04-28 01:50:00,Monday,1,0,False,False,False,0.316939071416855,negative,0.8802,positive,False,False,none,4
seiya_mira,2025年04月28日 16:24,,6小時,恭喜花蓮！！,False,False,1,0,0,0,26,4,https://www.threads.net/@seiya_mira/post/DI-8HwcSORK,2025年04月28日 16:24,,0,Ch,2025-04-28 16:24:00,Monday,16,0,False,True,False,0.965570896863937,positive,0.8259,positive,False,True,none,4
alyx.aric.usa,2025年04月27日 20:09,,1小時,Quiero amistades cristianas ❤️,False,False,2,1,0,0,260,7305,https://www.threads.net/@alyx.aric.usa/post/DI8xGHgsdvf,2025年04月27日 20:09,❤,1,Ch,2025-04-27 20:09:00,Sunday,20,0,False,False,False,0.62,neutral,1.0,positive,False,False,none,4
__ao_nyan__imp.7,2025年04月28日 07:23,,12小時,去年は最後まで最前XGって席残ってて、 今年は今SSまで完売してる… IMP.1年でめっちゃ人気者になったんだね🥹,False,False,18,0,0,0,1886,134,https://www.threads.net/@__ao_nyan__imp.7/post/DI9-TAySEk1,2025年04月28日 07:23,🥹,1,Ch,2025-04-28 07:23:00,Monday,7,0,False,False,False,0.716233316063881,positive,0.8066,positive,False,False,none,4
life._.story000,2025年04月27日 19:44,,1小時,《暗戀日記》 好想跟你越走越近 走到愛情的殿堂 牽著你的手 慢慢對你產生依賴 然後 無情的從破碎的夢中醒來,False,False,4,0,0,0,27,2,https://www.threads.net/@life._.story000/post/DI8uRTyTNsd,2025年04月27日 19:44,,0,Ch,2025-04-27 19:44:00,Sunday,19,0,False,False,True,0.982446283102036,positive,0.9819,positive,True,False,2nd,1
imnotwinter._,2025年04月28日 17:28,,5小時,@jmj_0311_快報上模考成績,False,False,6,14,0,0,3942,492,https://www.threads.net/@imnotwinter._/post/DI_DdQDTtK_,2025年04月28日 17:28,,0,Ch,2025-04-28 17:28:00,Monday,17,0,False,False,False,0.5,neutral,0.8288,positive,False,False,none,4
_9.y.i.n.1_,2025年04月27日 21:17,,21小時,建議不要禮拜五看k-flow過兩天立刻看nmixx 已經狠狠的困在林口跟大巨蛋 6,False,False,6,0,0,0,472,505,https://www.threads.net/@_9.y.i.n.1_/post/DI846zAPnOo,2025年04月27日 21:17,,0,Ch,2025-04-27 21:17:00,Sunday,21,0,False,False,False,0.247248858213425,negative,0.7505,negative,False,False,none,4
yxu.61,2025年04月28日 01:33,,16小時,謝謝天氣在這次假日的重要時刻都沒下雨 看QWER從進場雨就停了 禮拜天看恩米趴趴走天氣也非常好沒下雨 但禮拜一要開始下了、、、 不喜歡騎車還下雨,False,False,3,0,0,0,188,200,https://www.threads.net/@yxu.61/post/DI9WJttyvCF,2025年04月28日 01:33,,0,Ch,2025-04-28 01:33:00,Monday,1,0,False,False,True,0.771619319915772,positive,0.7853,negative,True,False,none,4
cape__man,2025年04月29日 06:31,,9小時,I hoped it would have been better.,False,False,2,0,0,0,1291,114,https://www.threads.net/@cape__man/post/DJAdFdeMqIG,2025年04月29日 06:31,,0,Ch,2025-04-29 06:31:00,Tuesday,6,0,False,False,False,0.5,neutral,0.809,positive,False,False,none,4
jpstudy.miiya,2025年04月28日 20:38,,2小時,最近在交友軟體上滑到印象最深刻最喜歡的名字就是辦公室冗員 笑了大概五分鐘才左滑掉,False,False,0,0,0,0,233,14,https://www.threads.net/@jpstudy.miiya/post/DI_ZQShy3Lr,2025年04月28日 20:38,,0,Ch,2025-04-28 20:38:00,Monday,20,0,False,False,True,0.982233732938767,positive,0.9798,positive,True,False,none,4
boysbe_bad,2025年04月29日 13:23,NBA,2小時,最後幾秒鍾 緊張到想上廁所了 最後的關鍵籃板實在太重要 吉巴真的是為大場面而生的男人 太穩了 專打高端局 勇士大晴天 桃園大晴天 買午飯去 46,False,False,46,0,0,0,2923,2,https://www.threads.net/@boysbe_bad/post/DJBMNg_S_rU,2025年04月29日 13:23,,0,Ch,2025-04-29 13:23:00,Tuesday,13,0,False,False,True,0.966207712888718,positive,0.8973,positive,True,False,none,4
nafisa.akter.5201,2025年04月26日 21:28,,23小時,I have lost many followers after posting about Palestine 🇵🇸 but I dont care। 🤨,False,False,1044,96,47,1,10000,562,https://www.threads.net/@nafisa.akter.5201/post/DI6VZqRBbNK,2025年04月26日 21:28,🤨,1,Ch,2025-04-26 21:28:00,Saturday,21,1,False,False,False,0.5,neutral,0.7745,negative,False,False,1st,0
ustfu_la,2025年04月27日 00:02,,20小時,失去咗一個好愛嘅人之後 開始明fuck boy 心態,False,False,1151,15,87,130,37000,5,https://www.threads.net/@ustfu_la/post/DI6m_pnzvDz,2025年04月27日 00:02,,0,Ch,2025-04-27 00:02:00,Sunday,0,1,False,False,True,0.96153798699379,positive,0.925,positive,True,False,none,4
lilyreine12,2025年04月27日 19:45,,1小時,Are we meant to be together? 😭💔,False,False,4,1,0,0,2320,125,https://www.threads.net/@lilyreine12/post/DI8uaiJtv9t,2025年04月27日 19:45,😭💔,2,Ch,2025-04-27 19:45:00,Sunday,19,0,True,False,False,0.5225,neutral,0.8017,positive,True,False,1st,0
gabriellayki,2025年04月28日 15:46,,3小時,求&team 台北VIP 有A2區一張 可以提供粉絲證明🥹,False,False,1,1,0,1,572,110,https://www.threads.net/@gabriellayki/post/DI-3ylnyL7Q,2025年04月28日 15:46,🥹,1,Ch,2025-04-28 15:46:00,Monday,15,0,False,False,False,0.737747472524643,positive,0.8328,positive,False,False,none,4
_.7nniy,2025年04月28日 02:09,追星人 追星人 追星人,21小時,真的沒有追星仔這麼晚睡嗎🥹🥹,False,False,13,8,0,0,358,21,https://www.threads.net/@_.7nniy/post/DI9aQwxSJxF,2025年04月28日 02:09,🥹🥹,2,Ch,2025-04-28 02:09:00,Monday,2,0,False,False,True,0.682720720767975,positive,0.7676,negative,True,False,none,4
big._.shh_,2025年04月27日 12:26,,9小時,煩欸河道上各種tripleS 、QWER，沒去現場都要被搞到入坑了🫠,False,False,8,0,0,0,1635,2,https://www.threads.net/@big._.shh_/post/DI78KeHyXKD,2025年04月27日 12:26,🫠,1,Ch,2025-04-27 12:26:00,Sunday,12,0,False,False,False,0.763722449541092,positive,0.7578,negative,False,False,none,4
welink_926,2025年04月28日 15:27,露內,4小時,露內們好 想請問有搶到的大家都搶到幾號呢 我沒搶到vip區轉去搶A區就已經700多號了 請問是從1號開始排嗎😭 露內,False,False,1,5,0,0,1891,2,https://www.threads.net/@welink_926/post/DI-1qWaxbiq,2025年04月28日 15:27,😭,1,Ch,2025-04-28 15:27:00,Monday,15,0,False,False,True,0.648407329320908,neutral,0.77,negative,True,False,1st,0
e_n_1016,2025年04月28日 16:54,NMIXX,1小時,4月的月刊海嫄直播還沒開 這個月只差吳海嫄 就集齊6個人出來直播了 NMIXX,False,False,19,0,0,1,1255,223,https://www.threads.net/@e_n_1016/post/DI-_mAIzT9i,2025年04月28日 16:54,,0,Ch,2025-04-28 16:54:00,Monday,16,0,False,False,True,0.990065604448319,positive,0.9745,positive,True,False,none,4
yo.onikj,2025年04月28日 20:43,,2小時,最不爭氣的事情：看機票,False,False,0,0,0,0,2539,9,https://www.threads.net/@yo.onikj/post/DI_ZzWDTTKa,2025年04月28日 20:43,,0,Ch,2025-04-28 20:43:00,Monday,20,0,False,False,False,0.91890886425972,positive,0.8194,positive,False,False,none,4
moon_weno_,2025年04月28日 19:09,,4小時,有人知道vip一排大約可以站幾人嗎🥺,False,False,14,0,1,1,1103,130,https://www.threads.net/@moon_weno_/post/DI_PFBKTRXC,2025年04月28日 19:09,🥺,1,Ch,2025-04-28 19:09:00,Monday,19,0,False,False,False,0.75724990427494,positive,0.7675,negative,False,False,none,4
rainnoud,2025年04月27日 14:01,,6小時,调休到底是哪个蠢杂种发明的,False,False,1,0,0,0,402,1,https://www.threads.net/@rainnoud/post/DI8G98zx3Eo,2025年04月27日 14:01,,0,Ch,2025-04-27 14:01:00,Sunday,14,0,False,False,False,0.0909252166748047,negative,0.9091,positive,False,False,none,4
mega0621,2025年04月28日 11:10,,7小時,事實證明就算有星展卡友還是搶不到票 可以不用辦了😃,False,False,1,0,0,0,701,43,https://www.threads.net/@mega0621/post/DI-YNaQBhDu,2025年04月28日 11:10,😃,1,Ch,2025-04-28 11:10:00,Monday,11,0,False,False,False,0.418872065544128,neutral,1.0,positive,False,False,none,4
_.1yuxz,2025年04月27日 02:14,,20小時,你不會覺得無縫我之前的朋友很帥吧,False,False,2,0,0,0,419,1,https://www.threads.net/@_.1yuxz/post/DI62HxryH6Z,2025年04月27日 02:14,,0,Ch,2025-04-27 02:14:00,Sunday,2,0,False,False,True,0.247565716505051,negative,0.7526,negative,True,False,mixed,3
kuroshio_1069,2025年04月27日 14:14,kuroshio_1069,5小時,台灣看盜版的能力名揚國際 但到底為什麼台灣那麼愛盜版？ #台灣,False,False,0,0,0,0,0,0,https://www.threads.net/@kuroshio_1069/post/DI8IhSTS_gI,2025年04月27日 14:14,,0,Ch,2025-04-27 14:14:00,Sunday,14,0,True,False,True,0.483905613422394,neutral,0.808,positive,True,False,none,4
zannazbanana,2025年04月29日 09:23,,6小時,"Rooting for you, Canada!! 🇨🇦 🍁 ❤️",False,False,17,0,0,0,3552,40,https://www.threads.net/@zannazbanana/post/DJAwxnyNSlN,2025年04月29日 09:23,🍁❤,2,Ch,2025-04-29 09:23:00,Tuesday,9,0,False,True,False,0.53,neutral,0.8747,positive,True,True,none,4
vicknowslaw,2025年04月29日 05:23,,10小時,Your IP address is public.,False,False,65,34,10,5,4434,1578,https://www.threads.net/@vicknowslaw/post/DJAVXUcpMRZ,2025年04月29日 05:23,,0,Ch,2025-04-29 05:23:00,Tuesday,5,0,False,False,False,0.5,neutral,0.914,positive,False,False,none,4
no_money_but_happy_,2025年04月28日 16:16,,2小時,結果vip現在有票 但我會員碼用過不可以搶。,False,False,1,0,0,0,263,10,https://www.threads.net/@no_money_but_happy_/post/DI-7Ot-RcNJ,2025年04月28日 16:16,,0,Ch,2025-04-28 16:16:00,Monday,16,0,False,False,True,0.767839014530182,positive,0.7806,negative,True,True,1st,0
gghywnsod.u,2025年04月29日 00:08,,15小時,會考考差了 我以為來到私立高中能翻身 有結果學測成績公布 全科大卡特卡 我真的會謝,False,False,4,0,0,0,1626,1,https://www.threads.net/@gghywnsod.u/post/DI_xO8By8eh,2025年04月29日 00:08,,0,Ch,2025-04-29 00:08:00,Tuesday,0,0,False,False,True,0.787835091352463,positive,0.8199,positive,True,False,1st,0
zheng.yu02,2025年04月27日 10:35,,9小時,感觉这个平台上 好像除了软色情 就是硬色情 无敌了,False,False,1,0,0,0,355,1,https://www.threads.net/@zheng.yu02/post/DI7vaK1pf8B,2025年04月27日 10:35,,0,Ch,2025-04-27 10:35:00,Sunday,10,0,False,False,True,0.832393378019333,positive,0.8324,positive,True,False,none,4
ysn_dia,2025年04月27日 04:01,,17小時,你不主動找我 敷衍我 訊息過了很久才回 就知道一定會分手 但我還是等到了你不要我的那天,False,False,15,2,2,1,1171,1,https://www.threads.net/@ysn_dia/post/DI7CYdVzACh,2025年04月27日 04:01,,0,Ch,2025-04-27 04:01:00,Sunday,4,0,False,False,True,0.232102960348129,negative,0.7906,negative,True,False,mixed,3
george.tsai.3998,2025年04月27日 11:57,george.tsai.3998,8小時,離婚十年了，想交女友，詐騙不要來，賴 georgebobo,False,False,6,1,0,0,2187,14,https://www.threads.net/@george.tsai.3998/post/DI742eGRltB,2025年04月27日 11:57,,0,Ch,2025-04-27 11:57:00,Sunday,11,0,False,False,True,0.153489410877228,negative,0.8587,positive,True,False,none,4
sumshunchan,2025年04月28日 21:04,,2小時,西班牙和葡萄牙部分地區大停電 地鐵通訊金融服務大亂,False,False,15,0,0,0,16000,230,https://www.threads.net/@sumshunchan/post/DI_cNnjxind,2025年04月28日 21:04,,0,Ch,2025-04-28 21:04:00,Monday,21,1,False,False,False,0.164714187383652,negative,0.751,negative,False,False,none,4
fong__0418,2025年04月28日 12:55,,5小時,查了所得稅後看到要繳的金額 真的好不想長大噢 還是男偶像可以幫我報銷那些簽售的錢啊🙂‍↕️ 這樣我會開心一點（？,False,False,1,0,0,0,456,214,https://www.threads.net/@fong__0418/post/DI-kOBKTTEX,2025年04月28日 12:55,🙂↕,2,Ch,2025-04-28 12:55:00,Monday,12,0,True,False,True,0.686265628933907,positive,0.8114,positive,True,False,1st,0
lhsbjk_nmixx,2025年04月27日 23:32,,18小時,看到版面全都是大巨蛋 飯撒、應援什麼的 有點…微破🏚️ 嗚嗚嗚…我也好想去… 六寶們～今天好好休息😴 吳小姐跟薛小姐 妳們可以去睡覺了💤 這幾天妳們根本沒睡吧😭😭 心疼！快去睡！,False,False,65,0,0,1,622,176,https://www.threads.net/@lhsbjk_nmixx/post/DI9IZOMSJ--,2025年04月27日 23:32,🏚😴💤😭😭,5,Ch,2025-04-27 23:32:00,Sunday,23,0,False,True,True,0.831006029844284,positive,0.9666,positive,True,True,1st,0
gimomu10,2025年04月27日 19:15,,23小時,今日最開心是在滿場龍迷和nmixx歌迷中… 聽到Day6的歌😭,False,False,0,0,0,0,610,2,https://www.threads.net/@gimomu10/post/DI8q7JdhWia,2025年04月27日 19:15,😭,1,Ch,2025-04-27 19:15:00,Sunday,19,0,False,False,False,0.763234702944756,positive,0.8948,positive,True,False,none,4
m1l0n_08,2025年04月27日 16:30,,5小時,剛剛逛DJB看到一個帥潮恩瑟包上掛吳海嫄 恨帥潮,False,False,21,1,0,2,1781,1069,https://www.threads.net/@m1l0n_08/post/DI8YBg6TUTo,2025年04月27日 16:30,,0,Ch,2025-04-27 16:30:00,Sunday,16,0,False,False,False,0.885420709848404,positive,0.8503,positive,False,False,none,4
dzendogheart,2025年04月27日 18:00,,2小時,"Бывает, зовёшь собаку, а она делает вид, что не слышит? 🙈 Почему пёс вдруг ""игнорирует"" команды — вредничает или есть причина? Давайте разберёмся 👇",False,False,0,4,0,1,200,13,https://www.threads.net/@dzendogheart/post/DI8iWFctRsS,2025年04月27日 18:00,🙈👇,2,Ch,2025-04-27 18:00:00,Sunday,18,0,True,False,False,0.53,neutral,1.0,positive,False,False,none,4
wyj._.0924,2025年04月27日 21:07,,56分鐘,統測考完今天也是小麵出道3周年🫰🏻 期待solo2也期待團體回歸錢包準備好了🤩 3周年快樂ㄚ🌸❤️‍🔥,False,False,14,2,0,1,191,5,https://www.threads.net/@wyj._.0924/post/DI83yyjhlg7,2025年04月27日 21:07,🫰🏻🤩🌸❤🔥,6,Ch,2025-04-27 21:07:00,Sunday,21,0,False,False,True,0.918100211143494,positive,0.9953,positive,True,False,none,4
painkillerholic,2025年04月29日 13:52,,1小時,當你在責怪自己有拖延症的時候，你還是在拖。,False,False,2,0,0,0,521,10,https://www.threads.net/@painkillerholic/post/DJBPmCpz9t2,2025年04月29日 13:52,,0,Ch,2025-04-29 13:52:00,Tuesday,13,0,False,False,True,0.927035093307495,positive,0.9596,positive,True,True,2nd,1
mmmmo.3205,2025年04月28日 13:05,,5小時,敢不敢天上掉下來一張wish台北場給我 4,False,False,4,0,0,0,432,57,https://www.threads.net/@mmmmo.3205/post/DI-lVyzysFp,2025年04月28日 13:05,,0,Ch,2025-04-28 13:05:00,Monday,13,0,False,False,True,0.790843605995178,positive,0.7924,negative,True,False,1st,0
soak.030,2025年04月27日 08:36,,13小時,剛剛夢見crush…不敢跟他講 臭俗辣一個 搞曖昧好難啊啊啊,False,False,20,0,0,0,845,0,https://www.threads.net/@soak.030/post/DI7h0vdSX7S,2025年04月27日 08:36,,0,Ch,2025-04-27 08:36:00,Sunday,8,0,False,False,True,0.829441040754318,positive,0.8174,positive,True,False,3rd,2
mbti_jsdg,2025年04月28日 00:13,,23小時,我真的不想再看你們vip的牽手影片了 羨慕了 10,False,False,10,0,0,0,428,1,https://www.threads.net/@mbti_jsdg/post/DI9M_kvS_qO,2025年04月28日 00:13,,0,Ch,2025-04-28 00:13:00,Monday,0,0,False,False,True,0.212264567613602,negative,0.8589,positive,True,False,mixed,3
_kknoil,2025年04月26日 23:09,,22小時,ToGetHer滿足曬視覺聽覺心靈享受 接受唔到仲有6日先有新一集 快啲到禮拜五 1,False,False,1,0,0,0,358,1,https://www.threads.net/@_kknoil/post/DI6g6Tho-Sp,2025年04月26日 23:09,,0,Ch,2025-04-26 23:09:00,Saturday,23,0,False,False,False,0.980774313211441,positive,0.9612,positive,False,False,none,4
takayuki96takayuki,2025年04月27日 19:27,,40分鐘,@maakun_real__いつも見てます！TikTokもフォローしてます。エアフォース大好きです。,False,False,0,0,0,0,15,38,https://www.threads.net/@takayuki96takayuki/post/DI8sQ_bysXA,2025年04月27日 19:27,,0,Ch,2025-04-27 19:27:00,Sunday,19,0,False,True,True,0.5,neutral,0.8079,positive,False,False,none,4
1949_kuo,2025年04月27日 20:06,NMIXX,1小時,NMIXX in Taipei Dome❤️‍🔥 台北大巨蛋,False,False,595,1,61,37,6816,1132,https://www.threads.net/@1949_kuo/post/DI8wzjAydNz,2025年04月27日 20:06,❤🔥,2,Ch,2025-04-27 20:06:00,Sunday,20,0,False,False,False,0.940447233319283,positive,1.0,positive,False,False,none,4
tan.a_c,2025年04月28日 15:20,,3小時,A1我剛剛刷到一千多號，看起來是一場戰爭,False,False,11,0,0,1,1111,251,https://www.threads.net/@tan.a_c/post/DI-0z06y6iH,2025年04月28日 15:20,,0,Ch,2025-04-28 15:20:00,Monday,15,0,False,False,True,0.955074429512024,positive,0.9532,positive,True,False,1st,0
yyr.09.29,2025年04月27日 16:37,,5小時,女生在被愛的時候 真的會變自信 變漂亮 變可愛,False,False,46,1,2,6,870,204,https://www.threads.net/@yyr.09.29/post/DI8Y4NUz2ut,2025年04月27日 16:37,,0,Ch,2025-04-27 16:37:00,Sunday,16,0,False,False,True,0.988328874111176,positive,0.985,positive,True,False,none,4
_saishoka_,2025年04月26日 22:32,,22小時,Your nikkah is coming your Job is coming Your blessings Are coming. Trust in his plan. 🥹❤️,False,False,619,14,86,1,11000,154,https://www.threads.net/@_saishoka_/post/DI6coyuTt51,2025年04月26日 22:32,🥹❤,2,Ch,2025-04-26 22:32:00,Saturday,22,1,False,False,False,0.56,neutral,0.7898,negative,False,False,none,4
ken.two,2025年04月27日 09:43,,11小時,突然好奇自己父母的MBTI會是什麼🤔,False,False,0,0,0,0,724,1,https://www.threads.net/@ken.two/post/DI7pd28Bs3t,2025年04月27日 09:43,🤔,1,Ch,2025-04-27 09:43:00,Sunday,9,0,False,False,True,0.838465961813927,positive,0.9685,positive,True,False,none,4
yu1022min,2025年04月28日 17:35,,6小時,趕在時間內選擇在今天果斷退票… 變成500內的號碼了….. 但要斟酌一下…不知道現在選擇退票的會不會遇到他們下班，退票完成就過了會員優先購的時間…..,False,False,0,0,0,0,3138,0,https://www.threads.net/@yu1022min/post/DI_EVhTyGXa,2025年04月28日 17:35,,0,Ch,2025-04-28 17:35:00,Monday,17,0,False,False,True,0.114701926708221,negative,0.9109,positive,True,False,3rd,2
boastmark11,2025年04月29日 13:33,,2小時,Well done Canada! There is hope for the continent yet,False,False,6,0,0,0,2846,305,https://www.threads.net/@boastmark11/post/DJBNXLyNttI,2025年04月29日 13:33,,0,Ch,2025-04-29 13:33:00,Tuesday,13,0,False,True,False,0.5,neutral,0.8426,positive,True,False,none,4
wang.shaohuaaaa,2025年04月28日 17:04,,2小時,下一部大卖的av：背德--太太你也不想偷电被发现吧？,False,False,0,0,0,0,283,68,https://www.threads.net/@wang.shaohuaaaa/post/DI_Aw4viUkr,2025年04月28日 17:04,,0,Ch,2025-04-28 17:04:00,Monday,17,0,True,False,True,0.197443455457687,negative,0.8121,positive,True,False,2nd,1
ken.c.sky,2025年04月28日 20:14,,3小時,請問最近有人要去韓國嗎？,False,False,3,0,0,0,4363,198,https://www.threads.net/@ken.c.sky/post/DI_WcO_SUA6,2025年04月28日 20:14,,0,Ch,2025-04-28 20:14:00,Monday,20,0,True,False,False,0.230890810489655,negative,0.7748,negative,False,False,none,4
nmixx_taiwan.nswer,2025年04月28日 10:37,,7小時,昨天界外球 不是怕自己被砸到 而是怕NMIXX被砸到😂,False,False,107,1,0,2,2238,2076,https://www.threads.net/@nmixx_taiwan.nswer/post/DI-UaslvH2q,2025年04月28日 10:37,😂,1,Ch,2025-04-28 10:37:00,Monday,10,0,False,False,False,0.859934478402138,positive,1.0,positive,False,True,none,4
ghazi,2025年04月29日 13:26,,2小時,Time to separate the greats from the goats,False,False,56,2,12,0,1793,52384,https://www.threads.net/@ghazi/post/DJBMkTIRqnf,2025年04月29日 13:26,,0,Ch,2025-04-29 13:26:00,Tuesday,13,0,False,False,False,0.5,neutral,0.9547,positive,False,False,none,4
iikoecvm,2025年04月28日 07:56,,10小時,。為什麼那麼多人回歸啊 要我死嗎,False,False,0,0,0,0,278,87,https://www.threads.net/@iikoecvm/post/DI-CEYiBiT-,2025年04月28日 07:56,,0,Ch,2025-04-28 07:56:00,Monday,7,0,False,False,True,0.841637760400772,positive,0.8159,positive,True,True,1st,0
zorah_gu,2025年04月28日 11:59,,11小時,好家伙 云计算还没整明白又开始学区块链了🤦🏽‍♀️,False,False,3,0,0,0,241,51,https://www.threads.net/@zorah_gu/post/DI-d1WYRso_,2025年04月28日 11:59,🤦🏽♀,3,Ch,2025-04-28 11:59:00,Monday,11,0,False,False,True,0.818994032144547,positive,0.9843,positive,True,False,none,4
_gauriiiiii__,2025年04月27日 18:26,,2小時,Bhai ye Pakistan wale “ meme war” ko aura bol rahe hai 😂🤡,False,False,29,14,0,1,1537,3679,https://www.threads.net/@_gauriiiiii__/post/DI8lVskIeVQ,2025年04月27日 18:26,😂🤡,2,Ch,2025-04-27 18:26:00,Sunday,18,0,False,False,False,0.545,neutral,1.0,positive,False,True,none,4
fairytix0,2025年04月28日 14:22,ILLIT ILLIT ILLIT GLLIT GLLIT GLLIT,4小時,出兩張ILLIT的MG～～都是2️⃣開頭有預算再私 6/8場的，公售過戶 ⒈F1 5排 <15 ⒉F1 5排 <10,False,False,0,0,0,0,633,25,https://www.threads.net/@fairytix0/post/DI-uLFHzUzB,2025年04月28日 14:22,,0,Ch,2025-04-28 14:22:00,Monday,14,0,False,False,False,0.797913372516632,positive,0.8333,positive,False,False,none,4
mrichard786,2025年04月29日 15:17,,24分鐘,Pete Hegseth should be fired.,False,False,2,0,0,0,50,6969,https://www.threads.net/@mrichard786/post/DJBZQZzgrqH,2025年04月29日 15:17,,0,Ch,2025-04-29 15:17:00,Tuesday,15,0,False,False,False,0.5,neutral,0.7868,negative,False,False,none,4
